City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
386,Camacha,PT,2022-10-03 14:30:28,33.0833,-16.3333,71.02,68,40,5.75
387,Yerkoy,TR,2022-10-03 14:30:29,39.6381,34.4672,71.8,33,1,6.89
388,The Valley,AI,2022-10-03 14:27:34,18.217,-63.0578,87.1,79,40,13.8
389,Cochrane,CA,2022-10-03 14:30:06,51.1834,-114.4687,50.61,85,40,3.44
390,Yumen,CN,2022-10-03 14:30:29,40.2833,97.2,45.46,27,0,14.09
391,Pamanukan,ID,2022-10-03 14:30:30,-6.2842,107.8106,81.16,74,80,1.41
392,Ulladulla,AU,2022-10-03 14:30:30,-35.35,150.4667,52.74,87,92,3.85
393,Les Cayes,HT,2022-10-03 14:30:31,18.2,-73.75,84.79,72,67,9.44
394,Vila Franca Do Campo,PT,2022-10-03 14:30:31,37.7167,-25.4333,75.61,79,17,11.56
395,Geraldton,AU,2022-10-03 14:30:32,-28.7667,114.6,55.81,88,0,3.44
396,Gannan,CN,2022-10-03 14:30:32,47.9147,123.5031,36.12,33,83,11.86
397,Jertih,MY,2022-10-03 14:30:33,5.7336,102.4897,76.19,91,100,3.06
398,Caborca,MX,2022-10-03 14:30:35,30.5838,-111.101,76.41,48,0,2.15
399,Atasu,KZ,2022-10-03 14:30:35,48.6814,71.6433,42.85,24,0,16.22
400,Hope,US,2022-10-03 14:30:36,33.6671,-93.5916,62.98,41,0,7.85
401,Pechenga,RU,2022-10-03 14:30:36,69.5259,31.1703,39.52,80,27,4.43
402,Palasa,IN,2022-10-03 14:30:37,18.7667,84.4167,79.72,88,100,7.65
403,Tonantins,BR,2022-10-03 14:30:37,-2.8731,-67.8022,91.2,52,68,2.1
404,Kloulklubed,PW,2022-10-03 14:30:38,7.0419,134.2556,79.3,76,100,15.57
405,Bemidji,US,2022-10-03 14:28:57,47.4736,-94.8803,58.55,76,40,10.36
406,Xining,CN,2022-10-03 14:30:38,36.6167,101.7667,43.14,50,91,3.47
407,Nowy Targ,PL,2022-10-03 14:30:39,49.4778,20.0323,49.44,99,100,12.39
408,Kashan,IR,2022-10-03 14:30:39,33.9831,51.4364,81.77,22,7,0.78
409,Ende,ID,2022-10-03 14:30:39,-8.8432,121.6623,78.53,87,74,0.63
410,Entre Rios,BR,2022-10-03 14:30:40,-11.9419,-38.0844,88.48,35,20,8.25
411,Chunan,CN,2022-10-03 14:30:41,24.5277,110.548,77.9,77,7,3.85
412,Buraydah,SA,2022-10-03 14:30:41,26.326,43.975,99.05,10,2,12.21
413,Vitim,RU,2022-10-03 14:30:42,59.4511,112.5578,29.16,88,98,3.15
414,Olavarria,AR,2022-10-03 14:30:42,-36.8927,-60.3225,66.83,26,56,11.86
415,Luau,AO,2022-10-03 14:30:42,-10.7073,22.2247,93.34,18,90,3.38
416,Jodhpur,IN,2022-10-03 14:26:57,26.2867,73.03,86.88,35,0,7.02
417,Norman Wells,CA,2022-10-03 14:30:43,65.282,-126.8329,30.24,100,100,0.0
418,Bajos De Haina,DO,2022-10-03 14:31:43,18.4154,-70.0332,87.33,89,40,0.0
419,Cocorit,MX,2022-10-03 14:31:44,27.5833,-109.9667,66.54,49,0,1.74
420,Kaeo,NZ,2022-10-03 14:31:44,-35.1,173.7833,51.33,91,14,4.97
421,Udomlya,RU,2022-10-03 14:31:45,57.8794,34.9925,51.53,88,100,9.4
422,Arinos,BR,2022-10-03 14:31:45,-15.9169,-46.1056,92.19,32,74,8.01
423,Moncton,CA,2022-10-03 14:31:46,46.1159,-64.8019,48.33,65,20,8.05
424,Griffith,US,2022-10-03 14:31:46,41.5284,-87.4237,59.9,75,0,0.0
425,Constitucion,CL,2022-10-03 14:31:46,-35.3333,-72.4167,56.25,67,100,6.46
426,Turukhansk,RU,2022-10-03 14:31:47,65.8167,87.9833,29.98,78,85,13.53
427,Presidencia Roque Saenz Pena,AR,2022-10-03 14:31:47,-26.7852,-60.4388,81.46,20,0,8.32
428,Bulalacao,PH,2022-10-03 14:31:48,12.3254,121.3435,81.5,78,99,12.91
429,Takoradi,GH,2022-10-03 14:31:48,4.8845,-1.7554,80.94,75,37,7.49
430,Dalvik,IS,2022-10-03 14:31:49,65.9702,-18.5286,53.53,65,76,2.98
431,Mana,GF,2022-10-03 14:31:49,5.6592,-53.7767,87.49,58,100,5.19
432,Middle Island,US,2022-10-03 14:31:50,40.8843,-72.9373,52.95,76,100,17.27
433,Laiwu,CN,2022-10-03 14:31:50,36.1928,117.6569,53.8,84,100,23.33
434,Tateyama,JP,2022-10-03 14:31:50,34.9833,139.8667,75.85,70,24,10.63
435,Bubaque,GW,2022-10-03 14:31:51,11.2833,-15.8333,82.18,71,67,0.92
436,Szprotawa,PL,2022-10-03 14:31:51,51.5656,15.5366,57.33,66,95,13.04
437,Nkayi,CG,2022-10-03 14:31:52,-4.1841,13.2884,86.86,50,93,6.44
438,Lubango,AO,2022-10-03 14:31:52,-14.9172,13.4925,79.07,29,95,8.84
439,Isla Mujeres,MX,2022-10-03 14:31:53,21.2311,-86.731,80.65,62,50,7.02
440,Bac Lieu,VN,2022-10-03 14:30:02,9.285,105.7244,79.48,87,100,9.57
441,Sarakhs,IR,2022-10-03 14:31:53,36.5449,61.1577,71.82,20,0,9.15
442,Rawson,AR,2022-10-03 14:31:54,-43.3002,-65.1023,56.66,54,100,26.62
443,Sitrah,BH,2022-10-03 14:31:54,26.1547,50.6206,89.82,66,1,9.22
444,Ritchie,ZA,2022-10-03 14:31:55,-29.038,24.6028,96.01,8,5,25.28
445,Charters Towers,AU,2022-10-03 14:31:55,-20.1,146.2667,69.13,83,79,15.52
446,Balabac,PH,2022-10-03 14:31:56,7.9868,117.0645,82.27,81,99,11.61
447,Ponta Delgada,PT,2022-10-03 14:31:57,37.7333,-25.6667,75.92,78,20,12.66
448,Podyuga,RU,2022-10-03 14:31:58,61.095,40.8647,45.7,96,100,12.24
449,Esperance,AU,2022-10-03 14:31:59,-33.8667,121.9,55.38,88,100,16.35
450,Ostrovnoy,RU,2022-10-03 14:31:59,68.0531,39.5131,43.09,92,99,12.64
451,Misratah,LY,2022-10-03 14:32:00,32.3754,15.0925,78.85,64,32,18.52
452,Bengkulu,ID,2022-10-03 14:32:00,-3.8004,102.2655,77.74,87,100,1.05
453,Broken Hill,AU,2022-10-03 14:32:00,-31.95,141.4333,66.94,35,98,15.28
454,Garowe,SO,2022-10-03 14:32:01,8.4054,48.4845,89.69,32,45,6.98
455,Taonan,CN,2022-10-03 14:32:01,45.3333,122.7833,39.56,31,0,16.69
456,Usinsk,RU,2022-10-03 14:32:02,65.9939,57.5281,41.86,76,66,9.48
457,Svatove,UA,2022-10-03 14:32:02,49.4103,38.1503,56.52,60,98,12.77
458,Poopo,BO,2022-10-03 14:32:03,-18.3667,-66.9667,52.57,31,42,10.04
459,Trincomalee,LK,2022-10-03 14:32:03,8.5711,81.2335,82.02,73,95,17.81
460,Nalut,LY,2022-10-03 14:32:04,30.3333,10.85,87.85,16,75,15.73
461,Cidreira,BR,2022-10-03 14:32:04,-30.1811,-50.2056,66.2,62,1,11.25
462,Genhe,CN,2022-10-03 14:32:05,50.7833,121.5167,20.77,61,8,3.69
463,Whitehorse,CA,2022-10-03 14:31:29,60.7161,-135.0538,39.97,80,40,16.11
464,Severnyy,RU,2022-10-03 14:33:05,50.677,36.5532,55.44,71,0,8.95
465,Abomsa,ET,2022-10-03 14:33:06,9.9833,39.9833,72.68,61,98,4.81
466,Karlstad,SE,2022-10-03 14:33:06,59.3793,13.5036,52.36,76,0,5.75
467,Hualmay,PE,2022-10-03 14:33:07,-11.0964,-77.6139,65.12,77,56,9.51
468,Alberton,CA,2022-10-03 14:33:07,46.8168,-64.0654,49.91,49,0,9.37
469,Barabai,ID,2022-10-03 14:33:07,-2.5833,115.3833,75.22,95,100,1.12
470,Hua Hin,TH,2022-10-03 14:33:08,12.5707,99.9588,82.89,99,100,1.92
471,San Carlos De Bariloche,AR,2022-10-03 14:33:08,-41.1456,-71.3082,53.24,50,75,4.61
472,Mvangue,CM,2022-10-03 14:33:09,2.9667,11.5167,78.91,63,93,5.06
473,Surgut,RU,2022-10-03 14:33:09,61.25,73.4167,44.78,60,20,13.42
474,Esso,RU,2022-10-03 14:33:10,55.9333,158.7,35.85,98,100,2.06
475,Kitimat,CA,2022-10-03 14:33:10,54.0524,-128.6534,50.38,27,33,3.02
476,Chicama,PE,2022-10-03 14:33:11,-7.8447,-79.1469,57.74,64,61,7.54
477,Villaviciosa De Odon,ES,2022-10-03 14:33:11,40.3569,-3.9001,83.97,19,0,3.44
478,Eyl,SO,2022-10-03 14:33:12,7.9803,49.8164,78.33,76,40,16.13
479,Kangaatsiaq,GL,2022-10-03 14:33:12,68.3065,-53.4641,31.95,82,49,6.96
480,Nogent-Le-Rotrou,FR,2022-10-03 14:33:13,48.3333,1.0,65.46,47,16,7.27
481,Moroni,KM,2022-10-03 14:33:13,-11.7022,43.2551,74.91,75,78,3.67
482,Nova Granada,BR,2022-10-03 14:33:14,-20.5339,-49.3142,86.25,32,5,9.24
483,Manicore,BR,2022-10-03 14:33:15,-5.8092,-61.3003,85.95,74,0,4.61
484,Viedma,AR,2022-10-03 14:33:15,-40.8135,-62.9967,62.08,39,100,23.49
485,Seoul,KR,2022-10-03 14:33:00,37.5683,126.9778,74.8,94,100,12.66
486,Hamilton,US,2022-10-03 14:30:26,39.1834,-84.5333,56.98,78,0,8.05
487,Hailar,CN,2022-10-03 14:33:16,49.2,119.7,24.94,36,5,8.23
488,Iki-Burul,RU,2022-10-03 14:33:17,45.8208,44.6472,62.74,57,81,3.13
489,Tual,ID,2022-10-03 14:33:17,-5.6667,132.75,83.21,74,23,5.14
490,Oktyabrskiy,RU,2022-10-03 14:33:18,54.4815,53.471,55.65,41,10,12.01
491,George,ZA,2022-10-03 14:33:18,-33.963,22.4617,62.15,72,40,12.66
492,Itoman,JP,2022-10-03 14:33:19,26.1247,127.6694,83.17,75,20,8.05
493,Miranda De Ebro,ES,2022-10-03 14:33:19,42.6865,-2.947,81.82,24,80,6.62
494,Labuhan,ID,2022-10-03 14:33:20,-6.8844,112.2051,78.17,86,100,11.32
495,Batsfjord,NO,2022-10-03 14:33:20,70.6345,29.7185,42.73,87,75,1.14
496,Kerman,IR,2022-10-03 14:33:21,30.2832,57.0788,78.66,17,75,4.61
497,Kenai,US,2022-10-03 14:33:21,60.5544,-151.2583,44.15,98,100,4.61
498,Palmerston,AU,2022-10-03 14:33:21,-12.486,130.9833,82.38,84,40,5.75
499,Kibala,TD,2022-10-03 14:33:23,9.1104,18.3463,82.6,80,100,1.7
500,Zhob,PK,2022-10-03 14:33:24,31.3411,69.4481,77.61,15,0,10.83
501,Unguia,CO,2022-10-03 14:33:24,8.0434,-77.0945,86.02,67,13,3.65
502,Jurmala,LV,2022-10-03 14:33:25,56.968,23.7704,53.62,66,75,23.02
503,Northam,GB,2022-10-03 14:33:26,51.0333,-4.2167,67.6,66,100,7.7
504,Orchard Homes,US,2022-10-03 14:33:26,46.8633,-114.0484,49.59,96,20,0.0
505,Dasoguz,TM,2022-10-03 14:33:26,41.8363,59.9666,60.75,25,0,9.22
506,Auki,SB,2022-10-03 14:33:27,-8.7676,160.7034,76.84,88,80,4.12
507,Yichun,CN,2022-10-03 14:29:15,47.7,128.9,28.36,95,82,3.78
508,Lorengau,PG,2022-10-03 14:33:27,-2.0226,147.2712,81.88,75,79,7.02
509,Gravdal,NO,2022-10-03 14:34:29,68.1214,13.5031,51.69,82,40,12.66
510,Juneau,US,2022-10-03 14:31:15,58.3019,-134.4197,43.21,100,100,3.44
511,Kirovskiy,RU,2022-10-03 14:34:30,45.0917,133.5136,36.99,96,100,12.48
512,Sile,TR,2022-10-03 14:34:30,41.1754,29.6133,74.07,56,70,1.99
513,Shahr-E Babak,IR,2022-10-03 14:34:32,30.1165,55.1186,66.13,43,14,26.66
514,Pisco,PE,2022-10-03 14:34:33,-13.7,-76.2167,63.01,77,100,2.3
515,Rapallo,IT,2022-10-03 14:34:34,44.3511,9.2297,80.33,76,62,4.0
516,Kenitra,MA,2022-10-03 14:33:41,34.261,-6.5802,84.96,45,0,9.73
517,Ugoofaaru,MV,2022-10-03 14:34:34,5.6667,73.0,81.97,78,68,18.88
518,Husavik,IS,2022-10-03 14:34:35,66.0449,-17.3389,49.33,74,52,5.59
519,Megion,RU,2022-10-03 14:34:35,61.0296,76.1136,42.82,62,99,15.84
520,Yarada,IN,2022-10-03 14:34:36,17.65,83.2667,82.38,81,100,4.52
521,Tabou,CI,2022-10-03 14:34:36,4.423,-7.3528,79.05,82,60,8.39
522,Sergeyevka,KZ,2022-10-03 14:34:37,53.88,67.4158,41.52,37,14,4.61
523,Havre-Saint-Pierre,CA,2022-10-03 14:34:37,50.2334,-63.5986,44.96,57,100,11.5
524,Jumla,NP,2022-10-03 14:34:37,29.2747,82.1838,55.96,90,4,3.6
525,Thomaston,US,2022-10-03 14:34:38,32.8882,-84.3266,64.18,69,0,5.01
526,Waitati,NZ,2022-10-03 14:34:38,-45.75,170.5667,37.65,82,0,3.96
527,Gdov,RU,2022-10-03 14:34:39,58.7406,27.8122,44.19,89,100,27.85
528,Granard,IE,2022-10-03 14:34:39,53.7667,-7.5,60.33,81,100,17.4
529,Necochea,AR,2022-10-03 14:30:08,-38.5473,-58.7368,60.24,44,9,14.52
530,Warwick,US,2022-10-03 14:34:40,41.7001,-71.4162,55.02,65,100,16.11
531,Kuala Terengganu,MY,2022-10-03 14:34:40,5.3302,103.1408,79.0,83,100,4.34
532,San Jeronimo,PE,2022-10-03 14:34:41,-11.9472,-75.2829,58.05,49,20,1.97
533,Karratha,AU,2022-10-03 14:34:41,-20.7377,116.8463,73.31,61,0,17.31
534,Dvurechensk,RU,2022-10-03 14:34:42,56.5982,61.0953,55.49,81,100,5.7
535,Sioux Lookout,CA,2022-10-03 14:34:42,50.1001,-91.917,55.47,88,75,4.61
536,Bijie,CN,2022-10-03 14:34:43,27.3125,105.2942,63.25,94,62,5.14
537,Waipawa,NZ,2022-10-03 14:34:43,-41.4122,175.5153,40.01,79,13,6.26
538,Chiang Klang,TH,2022-10-03 14:34:44,19.2938,100.8617,72.86,99,39,1.61
539,Laibin,CN,2022-10-03 14:34:44,23.7,109.2667,81.25,71,9,3.69
540,Gracac,HR,2022-10-03 14:34:45,44.3006,15.8547,69.55,58,0,8.12
541,Barahona,DO,2022-10-03 14:34:45,18.2085,-71.1008,85.82,84,40,5.75
542,Mae Sai,TH,2022-10-03 14:34:46,20.4335,99.8762,70.7,98,68,1.88
543,Ahipara,NZ,2022-10-03 14:34:46,-35.1667,173.1667,54.91,75,87,10.78
544,Hovd,MN,2022-10-03 14:34:47,48.0056,91.6419,27.07,31,0,1.92
545,Jamame,SO,2022-10-03 14:34:47,0.0722,42.7506,76.71,74,66,11.5
546,Nouakchott,MR,2022-10-03 14:34:51,18.0858,-15.9785,96.73,52,67,7.67
547,Berlevag,NO,2022-10-03 14:34:51,70.8578,29.0864,42.75,87,40,5.75
548,Grimshaw,CA,2022-10-03 14:30:18,56.1834,-117.6027,42.15,86,20,3.44
549,La Rioja,ES,2022-10-03 14:32:54,42.25,-2.5,74.98,26,27,5.39
550,Contai,IN,2022-10-03 14:34:52,21.7786,87.7536,80.06,87,95,10.69
551,Timizart,DZ,2022-10-03 14:34:53,36.8,4.2667,84.47,37,100,3.91
552,Rio Branco,BR,2022-10-03 14:34:53,-9.9747,-67.81,88.41,58,0,4.61
553,Along,IN,2022-10-03 14:34:54,28.1667,94.7667,72.05,93,82,1.23
554,Atyrau,KZ,2022-10-03 14:30:01,47.1167,51.8833,66.22,16,0,15.66
555,Gorontalo,ID,2022-10-03 14:34:54,0.5412,123.0595,75.29,94,80,2.8
556,Dawei,MM,2022-10-03 14:35:55,14.0833,98.2,75.34,95,100,4.52
557,Boca Do Acre,BR,2022-10-03 14:35:55,-8.7522,-67.3978,87.85,52,96,3.38
558,Foumbot,CM,2022-10-03 14:35:56,5.5079,10.6356,76.28,73,98,1.12
559,Nerchinskiy Zavod,RU,2022-10-03 14:35:56,51.3088,119.61,21.45,52,8,4.36
560,Hami,CN,2022-10-03 14:35:56,42.8,93.45,53.49,11,0,8.34
561,Semey,KZ,2022-10-03 14:35:57,50.4111,80.2275,38.98,49,0,10.76
562,Bandundu,CD,2022-10-03 14:35:58,-3.3167,17.3667,86.4,51,95,3.85
563,Roma,US,2022-10-03 14:35:58,43.2128,-75.4557,51.39,71,100,1.01
564,Kahta,TR,2022-10-03 14:35:58,37.7855,38.6237,83.57,26,14,4.63
565,Coquimbo,CL,2022-10-03 14:35:59,-29.9533,-71.3436,53.33,100,100,1.14
566,High Rock,BS,2022-10-03 14:35:59,26.6208,-78.2833,82.42,66,40,13.09
567,Krasnokholm,RU,2022-10-03 14:36:00,51.5979,54.1567,54.18,36,3,8.46
568,Inongo,CD,2022-10-03 14:36:00,-1.95,18.2667,76.26,77,77,7.7
569,Corowa,AU,2022-10-03 14:36:00,-36.0333,146.3833,52.41,92,98,3.18
570,Krasnoselkup,RU,2022-10-03 14:36:01,65.7,82.4667,33.12,74,96,20.47
571,Zhuhai,CN,2022-10-03 14:36:01,22.2769,113.5678,85.78,79,0,5.75
572,Kharp,RU,2022-10-03 14:33:12,66.8014,65.8081,35.2,98,100,9.51
573,Gazojak,TM,2022-10-03 14:36:02,41.1875,61.4036,60.03,13,0,9.01
574,Terra Santa,BR,2022-10-03 14:36:03,-2.1042,-56.4869,97.05,39,100,1.14
575,Nishihara,JP,2022-10-03 14:36:03,26.1842,127.7558,82.45,76,20,8.05
576,Kayerkan,RU,2022-10-03 14:36:04,69.3497,87.7602,32.52,92,100,17.2
577,Kokoda,PG,2022-10-03 14:36:04,-8.8785,147.7407,74.32,96,100,0.34
578,Ulaanbaatar,MN,2022-10-03 14:34:14,47.9077,106.8832,19.53,73,0,2.24
579,Taltal,CL,2022-10-03 14:32:05,-25.4,-70.4833,61.18,67,20,4.81
580,Murgab,TM,2022-10-03 14:36:05,37.4966,61.9714,69.67,40,0,6.91
